generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9992500,Echinopsis_calorubra,Harrisia_regelii,23.9704,0.764458,-0.0833825,0.0336395,0
9992500,Pilosocereus_splendidus,Melocactus_curvispinus,26.4653,1.58291,0.0074386,0.489859,0
9992500,Cereus_spegazzinii,Cereus_saddianus,25.3807,1.04632,-0.0246398,0.133587,0
9992500,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.6273,2.51848,-0.04481,0.698739,0
9992500,Echinocereus_engelmannii,Stenocereus_treleasei,22.764,0.853551,-0.0680898,0.0676194,0
9992500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.9744,0.973706,-0.0387963,0.00133307,0
9992500,Eulychnia_acida,Eulychnia_ritteri,25.6218,1.04035,-0.0304351,0.398998,0
9992500,Eriosyce_occulta,Eriosyce_strausiana,25.6389,1.05937,0.00230866,0.206589,0
9992500,Parodia_stuemeri,Parodia_tenuicylindrica,21.8836,0.751861,-0.0692276,0.256822,0
9992500,Rhipsalis_cuneata,Rhipsalis_triangularis,25.2432,0.957644,-0.0479463,0.11331,0
9992500,Echinopsis_calorubra,Eriosyce_occulta,9.84756,0.63459,-0.0424116,0.0115525,0
9992500,Copiapoa_esmeraldana,Copiapoa_echinoides,21.1893,0.448149,0.0217327,0.333679,0
9992500,Copiapoa_esmeraldana,Copiapoa_echinoides,22.3254,2.88751,-0.0390523,2.20361,0
9992500,Mammillaria_albilanata,Mammillaria_perbella,28.6221,7.21641,0.0593356,0.525726,0
9992500,Mammillaria_albilanata,Mammillaria_marksiana,28.3,3.03718,-0.00950776,1.25512,0
9992500,Mammillaria_spinosissima,Mammillaria_xaltianguensis,27.9026,2.63548,0.00175883,1.08517,0
9992500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,26.8663,1.36054,-0.0223124,0.0113119,0
9992500,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.2564,0.777221,-0.0518753,0.0210533,0
9992500,Mammillaria_albilanata,Ferocactus_macrodiscus,20.207,0.481435,-0.0371311,0.0114217,0
9992500,Mammillaria_albilanata,Astrophytum_coahuilense,6.77733,0.396546,-0.0507595,8.55884e-006,0
9992500,Opuntia_chlorotica,Cylindropuntia_santamaria,12.2843,0.622538,-0.0559411,1.00067,0
9992500,Opuntia_chlorotica,Cylindropuntia_santamaria,18.7076,0.479061,-0.0334703,0.00203342,0
9995000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.381491,-0.0601171,0.116436,0
9995000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.0796,2.07987,-0.039437,0.424058,0
9995000,Echinopsis_calorubra,Harrisia_regelii,23.9704,0.769218,-0.0234141,0.132692,0
9995000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.3737,1.52551,-0.0181838,0.0600135,0
9995000,Cereus_spegazzinii,Cereus_saddianus,26.0281,1.11805,0.0687452,0.187273,0
9995000,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.7311,1.82959,-0.00727108,0.749962,0
9995000,Echinocereus_engelmannii,Echinocereus_schereri,27.7828,2.44903,-0.0325698,0.422191,0
9995000,Echinocereus_engelmannii,Stenocereus_treleasei,24.1217,0.624801,0.0368357,0.0317932,0
9995000,Hylocereus_costaricensis,Disocactus_eichlamii,25.0678,1.06573,-0.0395252,0.000820956,0
9995000,Eulychnia_acida,Eulychnia_ritteri,27.7971,1.11904,-0.00515744,0.537391,0
9995000,Eriosyce_occulta,Eriosyce_strausiana,23.6263,1.25815,-0.0693442,0.154815,0
9995000,Rhipsalis_cuneata,Rhipsalis_triangularis,25.1992,0.784267,-0.00423661,0.258631,0
9995000,Echinopsis_calorubra,Eriosyce_occulta,8.60267,0.63459,-0.0424116,0.00320993,0
9995000,Copiapoa_esmeraldana,Copiapoa_echinoides,20.9202,3.2755,-0.0745934,2.12646,0
9995000,Mammillaria_albilanata,Mammillaria_perbella,28.7613,7.10796,-0.00850706,0.76265,0
9995000,Mammillaria_albilanata,Mammillaria_wagneriana,28.4135,2.55933,-0.0732121,0.191732,0
9995000,Mammillaria_spinosissima,Mammillaria_matudae,28.8692,5.85147,0.0236755,0.228196,0
9995000,Mammillaria_albilanata,Sclerocactus_polyancistrus,21.7147,0.720817,-0.00954696,0.116886,0
9995000,Mammillaria_albilanata,Ferocactus_macrodiscus,19.1205,0.563126,-0.0531734,0.0542792,0
9995000,Echinopsis_calorubra,Mammillaria_albilanata,4.35639,0.37793,-0.0537915,2.63815e-005,0
9995000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.3906,0.507707,-0.0308482,0.000383505,0
9997500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.333464,-0.0601171,0.0728228,0
9997500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.7308,1.06485,0.0274215,0.061219,0
9997500,Echinopsis_calorubra,Facheiroa_squamosa,23.3595,1.04419,-0.0699689,0.233335,0
9997500,Pilosocereus_splendidus,Micranthocereus_auriazureus,25.3192,1.47492,0.0469249,0.0863056,0
9997500,Cereus_spegazzinii,Cereus_saddianus,25.824,1.39161,-0.0855509,0.250331,0
9997500,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.7307,3.31753,0.00414749,1.91355,0
9997500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.0586,1.51268,-0.0387503,0.113901,0
9997500,Echinocereus_engelmannii,Stenocereus_treleasei,22.8672,0.852615,-0.0202001,0.0648197,0
9997500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,24.0307,0.761707,0.0380614,0.00130124,0
9997500,Eriosyce_occulta,Eriosyce_strausiana,24.7534,1.00813,0.0880425,0.328542,0
9997500,Parodia_stuemeri,Parodia_maassii,25.2826,1.33802,-0.0467264,0.949064,0
9997500,Rhipsalis_cuneata,Rhipsalis_triangularis,25.8619,0.785516,0.00952037,0.213098,0
9997500,Echinopsis_calorubra,Eriosyce_occulta,10.2813,0.541325,-0.0424116,0.00990301,0
9997500,Copiapoa_esmeraldana,Copiapoa_echinoides,22.4638,2.27261,-0.037262,1.16756,0
9997500,Mammillaria_albilanata,Mammillaria_perbella,28.7424,6.63562,0.0774564,1.69305,0
9997500,Mammillaria_albilanata,Mammillaria_marksiana,28.3139,2.77771,-0.0290035,0.222636,0
9997500,Mammillaria_spinosissima,Mammillaria_matudae,28.6715,1.98534,0.0126466,0.430497,0
9997500,Mammillaria_albilanata,Sclerocactus_polyancistrus,21.6952,0.720817,-0.0408819,0.0206411,0
9997500,Mammillaria_albilanata,Ferocactus_macrodiscus,19.5502,0.339814,-0.0679528,0.034935,0
9997500,Echinopsis_calorubra,Mammillaria_albilanata,3.73767,0.320883,-0.0434934,0.000744317,0
9997500,Opuntia_chlorotica,Cylindropuntia_santamaria,17.4035,0.584424,-0.0420592,0.00978403,0
10000000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.226164,-0.0526596,0.01531,0
10000000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.4717,1.79168,0.0139551,0.722619,0
10000000,Echinopsis_calorubra,Echinopsis_caineana,25.6543,0.426204,0.0067536,0.213959,0
10000000,Echinopsis_calorubra,Facheiroa_squamosa,22.6535,0.678114,0.0138928,0.0839385,0
10000000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2327,1.45198,0.0298456,0.136346,0
10000000,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.0173,3.69736,-0.0730149,2.46426,0
10000000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.6721,1.57074,0.0306143,0.0430517,0
10000000,Hylocereus_costaricensis,Disocactus_eichlamii,24.2534,0.966116,-0.00252762,0.0164165,0
10000000,Eriosyce_occulta,Eriosyce_strausiana,23.8058,0.827731,0.0429776,0.277915,0
10000000,Echinopsis_calorubra,Eriosyce_occulta,6.06197,0.449425,-0.00799707,0.0169469,0
10000000,Copiapoa_esmeraldana,Copiapoa_echinoides,25.6296,0.971207,0.0355505,0.497656,0
10000000,Mammillaria_albilanata,Mammillaria_marksiana,28.2356,3.80799,-0.0427721,0.0397469,0
10000000,Mammillaria_spinosissima,Mammillaria_xaltianguensis,27.5461,3.3199,-0.0434472,1.64946,0
10000000,Coryphantha_georgii,Coryphantha_clavata,28.5943,3.00015,0.0301648,0.765401,0
10000000,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.6528,0.844542,-0.0927544,0.00519644,0
10000000,Mammillaria_albilanata,Ferocactus_gracilis,18.9693,0.470486,-0.0518854,0.0622636,0
10000000,Tacinga_funalis,Tacinga_saxatilis,27.8812,2.21441,0.0356147,0.603049,0
10000000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.677,0.880176,-0.0818912,0.0572679,0
10002500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.191097,-0.0261057,0.0257024,0
10002500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.841,2.08778,-0.0328203,0.0643692,0
10002500,Echinopsis_calorubra,Facheiroa_squamosa,23.3735,0.824551,-0.0217904,0.0421273,0
10002500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.135,1.6216,-0.0303962,0.246507,0
10002500,Cereus_spegazzinii,Cereus_saddianus,26.1369,1.08612,0.0326731,0.143274,0
10002500,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.4267,2.19933,-0.0235427,1.45361,0
10002500,Echinocereus_engelmannii,Echinocereus_papillosus,27.9266,2.39577,0.0167343,0.110254,0
10002500,Echinocereus_engelmannii,Peniocereus_viperinus,21.8033,0.682668,-0.0131935,0.0812845,0
10002500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.3478,0.670478,0.0309982,0.0360825,0
10002500,Pfeiffera_paranganiensis,Pfeiffera_asuntapatensis,28.0005,1.85149,-0.0109139,0.494319,0
10002500,Eriosyce_occulta,Eriosyce_strausiana,24.1488,1.14017,-0.0577253,0.183704,0
10002500,Rhipsalis_cuneata,Rhipsalis_triangularis,26.0528,0.866695,0.0174619,0.517587,0
10002500,Echinopsis_calorubra,Eriosyce_occulta,7.37803,0.494621,-0.0311053,0.021063,0
10002500,Copiapoa_esmeraldana,Copiapoa_echinoides,25.5673,1.59165,-0.0482605,0.747484,0
10002500,Mammillaria_albilanata,Mammillaria_wagneriana,28.3522,4.58815,0.0170142,0.21225,0
10002500,Turbinicarpus_alonsoi,Ariocarpus_fissuratus,28.2795,1.33722,0.0440409,0.0169828,0
10002500,Mammillaria_albilanata,Sclerocactus_polyancistrus,22.043,0.853976,-0.0429572,0.0180365,0
10002500,Mammillaria_albilanata,Ferocactus_gracilis,18.1851,0.237558,0.00862449,0.00187504,0
10002500,Opuntia_chlorotica,Cylindropuntia_santamaria,18.3681,0.580398,-0.0554437,0.00188486,0
10005000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.19691,-0.0297609,0.00848405,0
10005000,Echinopsis_calorubra,Echinopsis_arachnacantha,26.8306,1.12004,-0.0456372,0.036039,0
10005000,Echinopsis_calorubra,Facheiroa_squamosa,23.2434,0.867976,-0.0824078,0.000696968,0
10005000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.3807,1.77238,-0.00855573,0.503316,0
10005000,Cereus_spegazzinii,Cereus_saddianus,25.2935,2.0139,-0.0853763,0.455985,0
10005000,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,25.3421,2.20603,-0.0184689,1.84415,0
10005000,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.4794,1.41751,-0.00111657,0.105311,0
10005000,Hylocereus_costaricensis,Hylocereus_minutiflorus,27.9576,2.33674,0.0191813,2.12751,0
10005000,Rhipsalis_floccosa,Rhipsalis_trigona,27.1534,0.999574,0.0372976,0.0952756,0
10005000,Echinocereus_engelmannii,Hylocereus_costaricensis,21.4107,0.566901,-0.0174369,0.0239015,0
10005000,Eriosyce_occulta,Eriosyce_napina,26.7054,1.51589,0.0366716,1.09001,0
10005000,Rhipsalis_cuneata,Rhipsalis_triangularis,25.8584,0.917405,-0.0499758,0.287257,0
10005000,Echinopsis_calorubra,Eriosyce_occulta,10.197,0.43045,-0.028054,0.0163493,0
10005000,Copiapoa_esmeraldana,Copiapoa_echinoides,25.4116,2.02646,-0.00723121,1.28356,0
10005000,Mammillaria_albilanata,Mammillaria_wagneriana,28.4317,3.96439,-0.0253159,1.18455,0
10005000,Mammillaria_albilanata,Sclerocactus_polyancistrus,21.6067,1.13792,-0.101399,0.0113482,0
10005000,Mammillaria_albilanata,Ferocactus_gracilis,18.5327,0.341894,-0.0266581,0.00339318,0
10005000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.5005,0.696587,-0.0732837,0.0193479,0
10007500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.230407,-0.0297609,0.0338417,0
10007500,Echinopsis_calorubra,Echinopsis_cardenasiana,27.936,2.0824,-0.0823226,0.32349,0
10007500,Oreocereus_leucotrichus,Echinopsis_coquimbana,25.022,0.732006,-0.0192776,0.221874,0
10007500,Echinopsis_calorubra,Harrisia_regelii,23.7259,0.800572,-0.066682,0.0235859,0
10007500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2782,1.3831,0.0513331,0.00373943,0
10007500,Cereus_spegazzinii,Cereus_saddianus,25.582,1.30545,-0.0544124,0.179594,0
10007500,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.3128,2.39402,-0.0820569,0.75242,0
10007500,Echinocereus_engelmannii,Echinocereus_papillosus,28.0768,2.13374,-0.00245059,0.19823,0
10007500,Hylocereus_costaricensis,Hylocereus_ocamponis,27.7441,1.69063,0.0289505,0.618295,0
10007500,Echinocereus_engelmannii,Hylocereus_costaricensis,21.3671,0.604268,0.00705834,0.00978995,0
10007500,Eriosyce_occulta,Eriosyce_engleri,25.9751,1.3433,0.0158461,0.21599,0
10007500,Rhipsalis_cuneata,Rhipsalis_triangularis,25.6766,0.783235,0.0287017,0.294012,0
10007500,Peniocereus_viperinus,Pachycereus_tepamo,23.1737,0.49813,0.00929213,0.036082,0
10007500,Echinopsis_calorubra,Eriosyce_occulta,8.99483,0.410805,-0.0141613,0.0297721,0
10007500,Copiapoa_esmeraldana,Copiapoa_echinoides,26.0165,1.4367,0.00967563,0.576473,0
10007500,Mammillaria_albilanata,Mammillaria_wagneriana,28.369,4.9416,-0.0248834,0.174679,0
10007500,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.6441,1.3515,-0.146333,0.0119255,0
10007500,Mammillaria_albilanata,Ferocactus_macrodiscus,19.4765,0.359643,-0.00263439,0.00424821,0
10007500,Opuntia_chlorotica,Cylindropuntia_santamaria,15.9766,0.816186,-0.0719629,0.00973604,0
10010000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.285466,-0.0457137,0.0918999,0
10010000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.504,1.96373,0.055607,0.718554,0
10010000,Echinopsis_calorubra,Facheiroa_squamosa,22.4075,0.969125,-0.0804196,0.0340127,0
10010000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2383,1.40897,-0.00955748,0.1673,0
10010000,Pilosocereus_splendidus,Stephanocereus_leucostele,22.2716,0.0309893,-0.0526947,0.192095,0
10010000,Pilosocereus_splendidus,Stephanocereus_leucostele,22.9623,0.090276,0.0382312,0.0598743,0
10010000,Cereus_spegazzinii,Cereus_saddianus,25.9833,1.06172,-0.0265366,0.0899316,0
10010000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.7172,1.37844,0.0244824,0.177885,0
10010000,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.4718,1.56401,-0.0270671,0.257497,0
10010000,Hylocereus_costaricensis,Selenicereus_atropilosus,26.828,1.20168,-0.0509949,0.0764263,0
10010000,Eulychnia_acida,Eulychnia_ritteri,24.2487,0.578114,0.0502456,0.256861,0
10010000,Rhipsalis_floccosa,Rhipsalis_trigona,27.5486,1.56924,0.0214899,0.048009,0
10010000,Echinocereus_engelmannii,Hylocereus_costaricensis,21.2822,0.812045,-0.03514,0.0235467,0
10010000,Eriosyce_occulta,Eriosyce_engleri,26.6088,1.3433,-0.0423617,0.170344,0
10010000,Rhipsalis_cuneata,Rhipsalis_triangularis,25.5783,1.04808,0.0130171,0.203443,0
10010000,Echinopsis_calorubra,Eriosyce_occulta,7.54565,0.39217,-0.0141613,0.00568438,0
10010000,Copiapoa_esmeraldana,Copiapoa_echinoides,25.7969,1.06856,-0.0216117,0.725734,0
10010000,Mammillaria_albilanata,Mammillaria_wagneriana,28.4163,4.53656,-0.00326244,0.396082,0
10010000,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.4414,1.09748,-0.121129,0.0288963,0
10010000,Mammillaria_albilanata,Ferocactus_gracilis,17.8077,0.464188,-0.0538563,0.0103101,0
10010000,Opuntia_chlorotica,Cylindropuntia_santamaria,14.8954,0.807615,-0.0684597,0.00519179,0
10012500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.301535,-0.0457137,0.0645813,0
10012500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.8149,2.11073,0.0442895,0.759041,0
10012500,Echinopsis_calorubra,Facheiroa_squamosa,22.2038,0.886856,-0.0628377,0.0581561,0
10012500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2549,1.85887,0.00861578,0.211833,0
10012500,Cereus_spegazzinii,Cereus_saddianus,26.0887,1.27694,-0.0926008,0.0215477,0
10012500,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.7547,2.2559,0.0319068,1.17183,0
10012500,Echinocereus_engelmannii,Echinocereus_schereri,27.7515,2.51355,-0.0251851,0.33574,0
10012500,Hylocereus_minutiflorus,Hylocereus_setaceus,28.746,0.842639,-0.0169475,0.246844,0
10012500,Eulychnia_acida,Eulychnia_ritteri,25.951,0.526654,-0.0304246,0.31244,0
10012500,Echinocereus_engelmannii,Hylocereus_costaricensis,21.4499,0.677854,-0.029924,0.00912799,0
10012500,Eriosyce_occulta,Eriosyce_strausiana,24.8629,0.929917,-0.0261374,0.0264803,0
10012500,Rhipsalis_cuneata,Rhipsalis_triangularis,25.2247,0.985198,-0.00315126,0.203229,0
10012500,Echinopsis_calorubra,Eriosyce_occulta,6.45067,0.370077,-0.0114322,0.0115057,0
10012500,Copiapoa_esmeraldana,Copiapoa_echinoides,25.2869,1.52459,0.00151349,1.27234,0
10012500,Mammillaria_albilanata,Mammillaria_marksiana,28.2156,4.92975,-0.00113079,0.977801,0
10012500,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.3308,1.08037,-0.108811,0.00797159,0
10012500,Mammillaria_albilanata,Ferocactus_gracilis,18.4683,0.460924,-0.0560154,0.00029484,0
10012500,Opuntia_chlorotica,Cylindropuntia_santamaria,15.9509,0.768274,-0.0579956,0.000657328,0
10015000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.139756,-0.0288091,0.047289,0
10015000,Echinopsis_calorubra,Echinopsis_tiegeliana,27.6298,1.2061,0.0335273,0.250775,0
10015000,Echinopsis_calorubra,Harrisia_regelii,23.764,0.88166,-0.0455844,0.0725031,0
10015000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2433,1.27895,-0.0249231,0.034781,0
10015000,Cereus_spegazzinii,Cereus_saddianus,24.7821,0.913431,0.0204701,0.0160539,0
10015000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.585,1.55037,0.0675382,0.534156,0
10015000,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.683,1.70173,0.0068582,0.519188,0
10015000,Hylocereus_costaricensis,Hylocereus_ocamponis,27.9046,2.62748,0.00493157,0.747561,0
10015000,Echinocereus_engelmannii,Hylocereus_costaricensis,21.4548,0.618735,-0.00081783,0.0265982,0
10015000,Eriosyce_occulta,Eriosyce_strausiana,23.864,0.54499,0.0617263,0.0739694,0
10015000,Rhipsalis_cuneata,Rhipsalis_triangularis,24.6814,0.982299,-0.000488632,0.148468,0
10015000,Echinopsis_calorubra,Eriosyce_occulta,9.5575,0.274596,-0.0082628,0.0130087,0
10015000,Copiapoa_esmeraldana,Copiapoa_echinoides,25.302,1.79269,-0.059331,0.732587,0
10015000,Mammillaria_albilanata,Mammillaria_wagneriana,28.4182,3.41477,0.00414328,0.0119505,0
10015000,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.8985,1.05762,-0.0910763,0.0248128,0
10015000,Mammillaria_albilanata,Ferocactus_macrodiscus,19.746,0.615241,-0.0495695,0.00044411,0
10015000,Opuntia_chlorotica,Cylindropuntia_santamaria,13.9638,0.725461,-0.0456265,0.00101134,0
10017500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.189011,-0.023165,0.0297114,0
10017500,Echinopsis_calorubra,Echinopsis_arachnacantha,26.9318,2.13192,0.0301981,1.17339,0
10017500,Echinopsis_calorubra,Facheiroa_squamosa,23.2219,0.816325,-0.0300328,0.0426708,0
10017500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.4557,1.59729,0.0205546,0.273248,0
10017500,Cereus_spegazzinii,Cereus_saddianus,25.3763,0.842765,0.00980674,0.038428,0
10017500,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.9929,1.38875,0.00521882,0.021341,0
10017500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.214,1.80953,-0.0176662,0.378628,0
10017500,Hylocereus_costaricensis,Hylocereus_minutiflorus,28.0749,2.051,-0.0520889,0.730563,0
10017500,Echinocereus_engelmannii,Hylocereus_costaricensis,21.4949,0.573987,0.00547198,0.0265594,0
10017500,Eriosyce_occulta,Eriosyce_strausiana,25.1314,1.07119,0.0020994,0.235181,0
10017500,Rhipsalis_cuneata,Rhipsalis_triangularis,24.4638,0.757793,0.0403702,0.270644,0
10017500,Echinopsis_calorubra,Eriosyce_occulta,10.2981,0.280809,0.00732809,0.00727709,0
10017500,Copiapoa_esmeraldana,Copiapoa_echinoides,25.8019,0.671064,0.0891147,0.347488,0
10017500,Mammillaria_albilanata,Mammillaria_marksiana,27.4917,3.69067,0.00729907,0.454409,0
10017500,Mammillaria_albilanata,Coryphantha_pallida,25.1202,0.957614,-0.0751958,0.0123078,0
10017500,Mammillaria_albilanata,Ferocactus_macrodiscus,19.6595,0.662353,-0.0623259,0.0064403,0
10017500,Mammillaria_albilanata,Ferocactus_gracilis,16.4994,0.123389,0.0625113,0.0594859,0
10017500,Opuntia_chlorotica,Cylindropuntia_santamaria,15.8721,0.544918,-0.0456265,0.0145239,0
10020000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.251376,-0.0266974,0.00960541,0
10020000,Echinopsis_calorubra,Facheiroa_squamosa,23.3268,0.611434,0.0625408,0.0924073,0
10020000,Pilosocereus_splendidus,Micranthocereus_albicephalus,25.542,1.30713,0.061644,0.256556,0
10020000,Pilosocereus_splendidus,Micranthocereus_auriazureus,25.4867,2.23767,-0.053164,0.68725,0
10020000,Cereus_spegazzinii,Cereus_saddianus,26.1321,1.41372,0.0313325,0.836076,0
10020000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.6179,1.3677,-0.0665321,0.134477,0
10020000,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.3495,1.77424,0.0109793,0.591984,0
10020000,Hylocereus_costaricensis,Hylocereus_ocamponis,27.8756,1.57286,0.0208686,0.140525,0
10020000,Echinocereus_engelmannii,Pseudoacanthocereus_sicariguensis,21.2373,0.567406,0.00519913,0.0233661,0
10020000,Eriosyce_occulta,Eriosyce_napina,27.2842,1.36972,-0.0374658,0.142775,0
10020000,Rhipsalis_cuneata,Rhipsalis_triangularis,26.4876,0.829307,0.00650215,0.264653,0
10020000,Echinopsis_calorubra,Eriosyce_occulta,8.54515,0.220037,0.0223582,0.0082676,0
10020000,Copiapoa_esmeraldana,Copiapoa_echinoides,24.6262,1.60749,-0.0472084,0.649839,0
10020000,Mammillaria_albilanata,Mammillaria_marksiana,28.0814,4.04524,-0.0318488,0.248589,0
10020000,Mammillaria_albilanata,Coryphantha_pallida,25.0395,1.06528,-0.109865,0.0148982,0
10020000,Mammillaria_albilanata,Ferocactus_macrodiscus,19.2793,0.575034,-0.0640181,0.00546914,0
10020000,Opuntia_chlorotica,Cylindropuntia_santamaria,18.616,0.637167,-0.0642389,0.0104474,0
10022500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.191027,-0.0185462,0.0742052,0
10022500,Echinopsis_calorubra,Harrisia_regelii,23.8232,0.703787,0.0216567,0.0251894,0
10022500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.3926,1.8206,-0.0798164,0.0805289,0
10022500,Cereus_spegazzinii,Cereus_saddianus,25.3423,1.24477,-0.0449174,0.371581,0
10022500,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.2781,1.00351,0.0773244,0.168718,0
10022500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.4624,1.16295,-0.077709,0.115684,0
10022500,Hylocereus_costaricensis,Hylocereus_ocamponis,27.7986,1.46641,0.0240788,0.0468969,0
10022500,Echinocereus_engelmannii,Hylocereus_costaricensis,21.2701,0.550742,0.00596038,0.0564649,0
10022500,Eriosyce_occulta,Eriosyce_engleri,26.4597,0.971774,-0.00364191,0.0743505,0
10022500,Eriosyce_aurata,Eriosyce_islayensis,25.3743,0.517547,-0.0141337,0.47214,0
10022500,Echinopsis_calorubra,Eriosyce_occulta,6.16884,0.204938,0.0371057,0.0063315,0
10022500,Copiapoa_esmeraldana,Copiapoa_echinoides,25.5782,1.10854,0.0657655,0.979301,0
10022500,Mammillaria_albilanata,Mammillaria_marksiana,27.5609,3.63152,-0.0342208,0.664272,0
10022500,Mammillaria_albilanata,Mammillaria_herrerae,24.7479,0.849988,-0.0793181,0.00935201,0
10022500,Mammillaria_albilanata,Ferocactus_macrodiscus,19.0837,0.321377,0.0223283,0.00703587,0
10022500,Opuntia_chlorotica,Cylindropuntia_santamaria,18.6625,0.760642,-0.0838763,0.0158653,0
10025000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.189741,-0.0235035,0.0056362,0
10025000,Echinopsis_calorubra,Harrisia_regelii,23.8041,0.648957,0.0744576,0.111683,0
10025000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.4009,1.8189,-0.00439148,0.236443,0
10025000,Cereus_spegazzinii,Cereus_saddianus,24.9226,1.36341,-0.0967042,0.315354,0
10025000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.6837,1.86698,0.0794991,1.52601,0
10025000,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.0001,2.08545,0.000999793,0.336565,0
10025000,Hylocereus_costaricensis,Selenicereus_atropilosus,26.0149,1.32294,0.0228326,0.654358,0
10025000,Echinocereus_engelmannii,Hylocereus_costaricensis,21.4282,0.445388,0.0769146,0.00863232,0
10025000,Eriosyce_occulta,Eriosyce_heinrichiana,27.4759,1.74651,-0.00296362,0.868688,0
10025000,Echinopsis_calorubra,Eriosyce_occulta,9.57952,0.198566,0.0955226,0.0202855,0
10025000,Copiapoa_esmeraldana,Copiapoa_echinoides,25.9925,1.54259,-0.0780945,0.759763,0
10025000,Mammillaria_albilanata,Mammillaria_wagneriana,28.355,3.86319,0.0427311,0.256703,0
10025000,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.6519,1.06007,-0.109689,0.0182456,0
10025000,Mammillaria_albilanata,Ferocactus_macrodiscus,20.2906,0.305214,-0.0103219,0.0384387,0
10025000,Opuntia_chlorotica,Cylindropuntia_santamaria,16.562,0.727839,-0.0552303,0.0192511,0
10027500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.254826,-0.046125,0.0552654,0
10027500,Echinopsis_calorubra,Echinopsis_pugionacantha,28.0075,1.67331,-0.022064,0.399913,0
