"Specie\Loci","1-Thelocactus bicolor chloroplast matK gene and partial tRNA-Lys intron isolate CHB54","2-Echinocereus coccineus voucher Sanchez 64 (MEXU) ribosomal protein L16 (rpl16) gene partial cds; chloroplast","3-Echinocereus laui voucher Sanchez 33 (MEXU) tRNA-Leu (trnL) gene and trnL-trnF intergenic spacer partial sequence; chloroplast","4-UNVERIFIED: Cephalocereus apicicephalium voucher SA_1257 PsbA and psbA-trnH intergenic spacer partial sequence; chloroplast","22-ITS","5-Echinopsis lageniformis voucher B.O.Schlumpberger x39 (M) trnS(GCU)-trnG(UUC) intergenic spacer partial sequence; chloroplast","6-Brasiliopuntia brasiliensis voucher DBG:0559 atpB-rbcL intergenic spacer partial sequence; chloroplast","7-Echinocactus platyacanthus phytochrome C (PHYC) gene partial cds","8-UNVERIFIED: Cephalocereus senilis voucher SA_1417-a trnQ-rps16 intergenic spacer region partial sequence; chloroplast","9-Eriosyce umadeave rpl32-trnL intergenic spacer partial sequence; chloroplast","10-Opuntia wilcoxii tRNA-Leu (trnL) gene partial sequence; trnL-trnF intergenic spacer complete sequence; and tRNA-Phe (trnF) gene partial sequence; chloroplast","11-Turbinicarpus viereckii phosphoenolpyruvate carboxylase and phosphoenolpyruvate carboxylase-like genes partial sequence","12-Echinocereus metornii voucher Sanchez 83 (MEXU) ribulose-15-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene partial cds; chloroplast","13-Pilosocereus bohlei strain S35M11 petL-psbE intergenic spacer region partial sequence; chloroplast","14-Schlumbergera truncata chloroplast ribulose-15-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene partial cds","15-Opuntia repens voucher 3837 maturase K (matK) gene partial cds; chloroplast","16-Cereus saddianus isolate S103D1DT photosystem II protein D2 (psbD) gene partial cds; and psbD-trnT intergenic spacer partial sequence; chloroplast","17-Gymnocalycium paraguayense trnK-rps16 intergenic spacer and rps16 gene partial sequence; plastid","18-Disocactus crenatus isolate 12b Ycf1 (ycf1) gene partial cds; chloroplast","19-Opuntia schumannii voucher DBG:0362 PsbJ (psbJ) gene partial cds; and psbJ-petA intergenic spacer partial sequence; chloroplast","20-Tunilla corrugata voucher 0006 ndhF-rpl32 intergenic spacer partial sequence; chloroplast","21-Echinopsis schickendantzii voucher A.R. Franck 2312 (USF) atpB-rbcL intergenic spacer partial sequence; plastid",
"278523-Mammillaria erythrosperma",FN997375.1,"-","-",AY545374.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867049-Ferocactus fordii",FN997376.1,KC196810.1,"-",KC196845.1,"-","-","-","-","-","-",KC196818.1,"-","-","-","-","-","-","-","-","-","-","-",
"866979-Cylindropuntia californica",FN997377.1,"-","-","-",HQ872599.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278524-Mammillaria fittkaui",FN997378.1,"-","-",AY545375.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278551-Mammillaria mercadensis",FN997380.1,AY545290.1,"-",AY545410.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867053-Ferocactus johnstonianus",FN997382.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278509-Mammillaria blossfeldiana",FN997383.1,AY545245.1,"-",AY545354.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867425-Mammillaria laui",FN997385.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867413-Mammillaria densispina",FN997386.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867440-Mammillaria petterssonii",FN997436.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866995-Echinocactus polycephalus",FN997389.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867438-Mammillaria painteri",FN997390.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866933-Grusonia bulbispina",FN997391.1,"-","-","-",HQ872562.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866940-Grusonia parishii",FN997392.1,"-","-","-",HQ872564.1,"-",LN871106.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866935-Grusonia grahamii",FN997393.1,"-","-","-",HQ872503.1,"-",LN871110.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867033-Echinocereus spinigemmatus",FN997394.1,KF783597.1,KF783667.1,KF783523.1,"-","-","-","-",KF783738.1,"-","-","-",KF783442.1,"-","-","-","-","-","-","-","-","-",
"867027-Echinocereus reichenbachii",FN997395.1,KF783591.1,KF783661.1,KF783516.1,"-","-","-","-",KF783732.1,"-","-","-",KF783436.1,"-","-","-","-","-","-","-","-","-",
"278583-Mammillaria supertexta",FN997397.1,AY545323.1,"-",AY545445.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"709503-Cylindropuntia molesta",FN997398.1,"-","-","-",HQ872566.1,"-",LN871083.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866980-Cylindropuntia echinocarpa",FN997399.1,"-","-","-",HQ872567.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867028-Echinocereus rigidissimus",FN997400.1,KF783592.1,KF783662.1,KF783517.1,"-","-","-","-",KF783733.1,"-","-","-",KF783437.1,"-","-",KF783812.1,"-","-","-","-","-","-",
"213183-Polaskia chichipe",HM041760.1,DQ100035.1,DQ099966.1,KF783551.1,"-","-","-","-",KF783761.1,"-","-",HM041615.1,KF783465.1,"-","-","-","-","-","-","-","-","-",
"866993-Disocactus martianus",LT745634.1,KU597989.1,KU598038.1,KU597933.1,"-","-","-","-",KU598094.1,"-","-","-","-","-","-","-","-","-",KU598147.1,"-","-","-",
"867045-Ferocactus chrysacanthus",FN997403.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130149-Mammillaria magnifica",FN997404.1,AF267951.1,"-",AY545401.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867016-Echinocereus mombergerianus",FN997405.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867492-Opuntia lagunae",FN997406.1,"-","-","-",HQ872568.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867496-Opuntia oricola",FN997407.1,"-","-","-",JF786969.1,"-",JF787249.1,"-","-","-",JF712784.1,"-","-","-","-",JF786812.1,"-","-","-",JF787553.1,JF787405.1,"-",
"866942-Grusonia schottii",FN997408.1,"-","-","-","-","-",LN871108.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278558-Mammillaria neopalmeri",FN997409.1,AY545296.1,"-",AY545417.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278592-Mammillaria wrightii",FN997410.1,AY545331.1,"-",AY545454.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867489-Opuntia gosseliniana",FN997411.1,"-","-","-",JF786948.1,"-",JF787226.1,"-","-","-",JF712761.1,JN387234.1,"-","-","-","-","-","-","-","-",JF787384.1,"-",
"867031-Echinocereus sciurus",FN997413.1,KF783564.1,KF783635.1,KF783487.1,"-","-","-","-","-","-","-","-",KF783410.1,"-","-","-","-","-","-","-","-","-",
"867062-Ferocactus viridescens",FN997414.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278535-Mammillaria huitzilopochtli",FN997415.1,AY545272.1,"-",AY545389.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867455-Mammillaria tetrancistra",FN997418.1,KC196805.1,"-",KC196840.1,"-","-","-","-","-","-",JX977076.1,"-","-","-","-","-","-","-","-","-","-","-",
"867436-Mammillaria nunezii",FN997419.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866937-Grusonia kunzei",FN997420.1,"-","-","-","-","-",LN871102.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867508-Opuntia wilcoxii",FN997422.1,"-","-","-",JF787025.1,"-",JF787304.1,"-","-","-",JF712842.1,"-","-","-","-",JF786869.1,"-","-","-",JF787602.1,"-","-",
"336162-Stenocereus queretaroensis",FN997534.1,DQ100050.1,DQ099981.1,KC196841.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278554-Mammillaria multidigitata",FN997424.1,AY545293.1,"-",AY545413.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867037-Echinocereus websterianus",FN997425.1,KF783603.1,KF783673.1,KF783531.1,"-","-","-","-",KF783745.1,"-","-",KC196828.1,KF783449.1,"-","-","-","-","-","-","-","-","-",
"278570-Mammillaria polythele",FN997426.1,AY545309.1,"-",AY545430.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866951-Coryphantha erecta",FN997429.1,HM041406.1,HM041252.1,"-","-","-","-","-","-","-","-",HM041560.1,"-","-","-","-","-","-","-","-","-","-",
"867536-Ferocactus setispinus",FN997430.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278515-Mammillaria capensis",FN997432.1,AY545251.1,"-",AY545361.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278587-Mammillaria vetula",FN997433.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336122-Echinocereus schmollii",FN997435.1,DQ100005.1,DQ099936.1,KF783521.1,"-","-","-","-",KF783751.1,"-","-","-",KF783456.1,"-","-","-","-","-","-","-","-","-",
"867539-Turbinicarpus alonsoi",FN997442.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866943-Grusonia vilis",FN997445.1,"-","-","-","-","-",LN871109.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"701511-Cylindropuntia cholla",FN997446.1,"-","-","-",HQ872570.1,"-",LN871074.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866936-Grusonia invicta",FN997447.1,"-","-","-",HQ872571.1,"-",LN871111.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"307728-Opuntia polyacantha",FN997449.1,AY851611.1,"-",AY851585.1,MG236336.1,"-",JF787259.1,"-","-","-",JF712795.1,KC196832.1,KY584354.1,"-","-","-","-","-","-",JF787562.1,"-","-",
"106976-Grusonia bradtiana",HM041700.1,HM041435.1,HM041281.1,"-",HQ872575.1,"-",LN871099.1,"-","-","-","-",HM041638.1,"-","-","-","-","-","-","-","-","-","-",
"866934-Grusonia emoryi",FN997452.1,"-","-","-",HQ872577.1,"-",LN871101.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"701512-Cylindropuntia fulgida",FN997453.1,"-","-","-",HQ872578.1,"-",LN871077.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866983-Cylindropuntia leptocaulis",HM041741.1,HM041477.1,HM041322.1,"-",HQ872579.1,"-",LN871081.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866988-Cylindropuntia spinosior",FN997455.1,"-","-","-",HQ872580.1,"-",LN871091.1,"-","-","-","-","-",JN796947.1,"-","-","-","-","-","-","-","-","-",
"130127-Ferocactus wislizeni",FN997459.1,AF267937.1,"-",MH129873.1,"-","-",MH129841.1,"-","-","-","-","-",JN796938.1,"-","-","-","-","-","-","-","-","-",
"106980-Grusonia marenae",FN997458.1,AF191665.1,"-","-",HQ872581.1,"-",LN871103.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336157-Stenocereus gummosus",HM041778.1,HM041515.1,DQ099976.1,"-","-","-","-",JX627724.1,"-",JX111562.1,"-",HM041624.1,"-","-","-","-",JX111600.1,"-","-","-","-","-",
"867490-Opuntia guilanchi",FN997465.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867529-Stenocereus dumortieri",HM041749.1,HM041485.1,"-","-","-","-","-","-","-","-","-",HM041602.1,"-","-","-","-","-","-","-","-","-","-",
"547104-Opuntia lasiacantha",HM041740.1,HM041476.1,HM041321.1,EU930408.1,EU837061.1,"-","-","-","-","-","-",HM041596.1,"-","-","-","-","-","-","-","-","-","-",
"867493-Opuntia leucotricha",FN997478.1,"-","-","-",JF786954.1,"-",JF787231.1,"-","-","-",JF712767.1,"-","-","-","-",JF786795.1,"-","-","-",JF787540.1,JF787389.1,"-",
"154435-Lophocereus marginatus",FN997480.1,HM041486.1,HM041330.1,"-",AY181587.1,"-","-","-","-","-",AY048821.1,HM041603.1,"-","-","-","-","-","-","-","-","-","-",
"130122-Ferocactus flavovirens",FN997482.1,AF267934.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278580-Mammillaria sphacelata",FN997483.1,AY545320.1,"-",AY545442.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867497-Opuntia pilifera",FN997485.1,"-","-","-",JF786975.1,"-",JF787255.1,"-","-","-",JF712790.1,"-","-","-","-",JF786818.1,"-","-","-",JF787558.1,JF787411.1,"-",
"154438-Pachycereus weberi",FN997489.1,AY181614.1,AY181631.2,"-",AY181582.1,"-","-","-","-","-",AY048820.1,"-",KJ568436.1,"-","-",KJ568428.1,"-","-","-","-","-","-",
"867507-Opuntia velutina",FN997490.1,"-","-","-",HQ872589.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130126-Ferocactus robustus",FN997491.1,AY545237.1,"-",AY545345.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278555-Mammillaria mystax",FN997492.1,AY545294.1,"-",AY545414.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336147-Peniocereus viperinus",FN997495.1,DQ100033.1,DQ099964.1,MH107802.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"171971-Lemaireocereus hollianus",FN997496.1,KU598012.1,AY181623.2,KU597959.1,AY181570.1,"-","-","-",KU598117.1,KY624735.1,AY048826.1,KC196833.1,JN191499.1,KY624805.1,"-","-","-","-",KU598169.1,"-","-","-",
"867504-Opuntia tehuacana",FN997497.1,"-","-","-",HQ872590.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"223074-Stenocereus stellatus",FN997498.1,AY181590.1,HM041360.1,KF783555.1,AY181588.1,"-","-","-",KF783766.1,KY624727.1,"-",HM041618.1,KJ568437.1,KY624797.1,"-","-","-","-",KY624832.1,"-","-","-",
"223056-Myrtillocactus schenckii",FN997501.1,AY181607.1,AY181633.2,KF783547.1,AY181574.1,"-","-","-",KF783757.1,"-","-","-",KF783857.1,"-","-","-","-","-","-","-","-","-",
"278569-Mammillaria polyedra",FN997502.1,AY545308.1,"-",AY545429.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"171967-Pachycereus grandis",FN997503.1,AY181605.1,AY181646.2,MH107798.1,AY181572.1,"-","-","-","-","-",AY048824.1,"-","-","-","-","-","-","-","-","-","-","-",
"278573-Mammillaria pottsii",FN997505.1,AY545312.1,"-",AY545433.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867501-Opuntia rufida",FN997506.1,"-","-","-",JF786997.1,"-",JF787277.1,"-","-","-",JF712813.1,JN387251.1,"-","-","-","-","-","-","-","-",JF787430.1,"-",
"336116-Echinocereus enneacanthus",FN997508.1,HM041415.1,DQ099931.1,KF783492.1,"-","-","-","-",KF783711.1,"-","-",HM041565.1,KF783415.1,"-","-","-","-","-","-","-","-","-",
"336121-Echinocereus poselgeri",FN997511.1,DQ100004.1,DQ099935.1,KF783539.1,"-","-","-","-",KF783749.1,"-","-","-",KF783453.1,"-","-","-","-","-","-","-","-","-",
"867038-Epithelantha micromeris",FN997512.1,HM041425.1,HM041271.1,"-","-","-","-","-","-","-","-",HM041570.1,"-","-","-","-","-","-","-","-","-","-",
"866982-Cylindropuntia kleiniae",FN997513.1,"-","-","-","-","-",LN871080.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867013-Echinocereus longisetus",FN997515.1,KF783579.1,KF783648.1,KF783502.1,"-","-","-","-",KF783719.1,"-","-","-",KF783423.1,"-","-","-","-","-","-","-","-","-",
"336145-Peniocereus striatus",FN997520.1,DQ100031.1,DQ099962.1,MH107801.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867503-Opuntia tapona",FN997521.1,"-","-","-",JF787016.1,"-",JF787295.1,"-","-","-",JF712833.1,JN387263.1,"-","-","-",JF786860.1,"-","-","-",JF787593.1,JF787450.1,"-",
"867478-Opuntia bravoana",FN997523.1,"-","-","-",JF787045.1,"-",JF787194.1,"-","-","-",JF712727.1,"-","-","-","-",JF786755.1,"-","-","-",JF787506.1,JF787351.1,"-",
"171973-Stenocereus thurberi",FN997524.1,DQ100052.1,DQ099983.1,"-","-","-","-","-","-",KU059182.1,AY048827.1,"-","-","-","-","-","-","-","-","-","-","-",
"866985-Cylindropuntia munzii",FN997525.1,"-","-","-",HQ872597.1,"-",LN871084.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866989-Cylindropuntia tesajo",FN997526.1,"-","-","-",HQ872598.1,"-",LN871092.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867004-Echinocereus engelmannii",FN997528.1,KF783570.1,KF783639.1,KF783491.1,"-","-","-","-",KF783710.1,"-","-","-",KF783414.1,"-","-","-","-","-","-","-","-","-",
"866986-Cylindropuntia prolifera",FN997529.1,"-","-","-",HQ872600.1,"-",LN871086.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867480-Opuntia chlorotica",FN997530.1,"-","-","-",JF786924.1,"-",JF787201.1,"-","-","-",JF712735.1,JN387228.1,"-","-","-",JF786763.1,"-","-","-","-","-","-",
"866987-Cylindropuntia sanfelipensis",FN997531.1,"-","-","-","-","-",LN871089.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154433-Lophocereus gatesii",FN997532.1,AY181601.1,AY181637.2,"-",AY181568.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130137-Lophophora diffusa",FN997540.1,AF267942.1,AB362491.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130148-Mammillaria longimamma",FN997541.1,AY545281.1,"-",AY545399.1,AJ829744.2,"-","-","-","-","-",AJ583225.1,"-","-","-","-","-","-","-","-","-","-","-",
"701515-Cylindropuntia rosea",FN997543.1,"-","-","-",HQ872603.1,"-",LN871088.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867047-Ferocactus echidne",FN997544.1,HM041430.1,HM041276.1,MH129868.1,"-","-",MH129835.1,"-","-","-","-",HM041571.1,"-","-","-","-","-","-","-","-","-","-",
"336156-Stenocereus griseus",FN997547.1,DQ100044.1,DQ099975.1,"-",JX289547.1,"-","-","-",JX111633.1,"-",KC196822.1,KC196837.1,"-","-","-","-",JX111599.1,"-","-","-","-","-",
"866925-Ariocarpus kotschoubeyanus",FN997550.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867544-Turbinicarpus pseudopectinatus",FN997552.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866927-Ariocarpus trigonus",FN997556.1,HQ324600.1,"-",HQ324568.1,"-","-","-","-","-","-","-","-","-","-","-","-",HQ324584.1,"-","-","-","-","-",
"866924-Ariocarpus fissuratus",FN997557.1,HM041383.1,HM041228.1,"-","-","-","-","-","-","-","-",HM041538.1,"-","-","-","-","-","-","-","-","-","-",
"866926-Ariocarpus scaphirostris",FN997558.1,HQ324601.1,"-",HQ324569.1,"-","-","-","-","-","-","-","-","-","-","-","-",HQ324585.1,"-","-","-","-","-",
"867500-Opuntia pycnantha",FN997559.1,"-","-","-",HQ872604.1,"-",JF787266.1,"-","-","-",JF712803.1,JN387247.1,"-","-","-",JF786830.1,"-","-","-",JF787565.1,JF787420.1,"-",
"130143-Mammillaria glassii",FN997562.1,AY545263.1,"-",AY545380.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867043-Coryphantha vivipara",FN997563.1,KC196809.1,"-",KC196847.1,"-","-","-","-","-","-",KC196813.1,KC196825.1,MG246587.1,"-","-","-","-","-","-","-","-","-",
"867003-Echinocereus dasyacanthus",FN997564.1,KF783568.1,KF783638.1,KF783490.1,"-","-","-","-",KF783709.1,"-","-","-",KF783413.1,"-","-","-","-","-","-","-","-","-",
"866969-Coryphantha robustispina",FN997565.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867006-Echinocereus fendleri",FN997566.1,KF783572.1,KF783642.1,KF783494.1,"-","-","-","-",KF783713.1,"-","-","-",KF783417.1,"-","-","-","-","-","-","-","-","-",
"867419-Mammillaria guerreronis",FN997567.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867443-Mammillaria saboae",FN997571.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867422-Mammillaria halbingeri",FN997572.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278545-Mammillaria magnimamma",HM041716.1,AY545284.1,HM041297.1,AY545402.1,"-","-","-","-","-","-","-",HM041580.1,"-","-","-","-","-","-","-","-","-","-",
"867407-Mammillaria bocensis",FN997574.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867449-Mammillaria sonorensis",FN997579.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"911489-Lymanbensonia brevispina",FR716759.1,FR716770.1,"-",FR716780.1,"-","-","-","-",FR716790.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"911492-Pfeiffera asuntapatensis",FR716760.1,FR716771.1,"-",FR716781.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"911493-Pfeiffera boliviana",FR716762.1,FR716773.1,"-",FR716783.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"911494-Pfeiffera paranganiensis",FR716767.1,FR716777.1,"-",FR716787.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"762198-Gymnocalycium robustum",FR821436.1,"-",FR667074.1,"-","-","-","-","-","-","-","-","-","-",FR848246.1,"-","-","-",HQ188335.1,"-","-","-","-",
"432493-Gymnocalycium bruchii",FR821441.1,"-",FR667079.1,"-","-","-","-","-","-","-","-","-","-",FR848251.1,"-","-","-",HQ188330.1,"-","-","-","-",
"762166-Gymnocalycium oenanthemum",FR821446.1,"-",FR667105.1,"-","-","-","-","-","-","-","-","-","-",FR848256.1,"-","-","-","-","-","-","-","-",
"432496-Gymnocalycium paraguayense",FR821448.1,"-",FR667086.1,"-","-","-","-","-","-","-","-","-","-",FR848258.1,"-","-","-",HQ188345.1,"-","-","-","-",
"762148-Gymnocalycium kieslingii",FR821450.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848260.1,"-","-","-","-","-","-","-","-",
"762157-Gymnocalycium mesopotamicum",FR821454.1,"-",FR667092.1,"-","-","-","-","-","-","-","-","-","-",FR848264.1,"-","-","-",HQ188343.1,"-","-","-","-",
"762133-Gymnocalycium erinaceum",FR821458.1,"-",FR667096.1,"-","-","-","-","-","-","-","-","-","-",FR848268.1,"-","-","-","-","-","-","-","-",
"484760-Gymnocalycium mihanovichii",FR821459.1,"-",FR667097.1,"-","-","-","-","-","-","-","-","-","-",FR848269.1,"-","-","-","-","-","-","-","-",
"762113-Gymnocalycium baldianum",FR821461.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"762134-Gymnocalycium eurypleurum",FR821462.1,"-",FR667100.1,"-","-","-","-","-","-","-","-","-","-",FR848272.1,"-","-","-",HQ188337.1,"-","-","-","-",
"762181-Gymnocalycium ritterianum",FR821495.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848305.1,"-","-","-","-","-","-","-","-",
"762190-Gymnocalycium uebelmannianum",FR821466.1,"-",FR667104.1,"-","-","-","-","-","-","-","-","-","-",FR848276.1,"-","-","-","-","-","-","-","-",
"762187-Gymnocalycium striglianum",FR821468.1,"-",FR667106.1,"-","-","-","-","-","-","-","-","-","-",FR848278.1,"-","-","-","-","-","-","-","-",
"762126-Gymnocalycium chacoense",FR821474.1,"-",FR667112.1,"-","-","-","-","-","-","-","-","-","-",FR848284.1,"-","-","-",HQ188332.1,"-","-","-","-",
"762112-Gymnocalycium amerhauseri",FR821475.1,"-",FR667113.1,"-","-","-","-","-","-","-","-","-","-",FR848285.1,"-","-","-","-","-","-","-","-",
"762116-Gymnocalycium bayrianum",FR821478.1,"-",FR667116.1,"-","-","-","-","-","-","-","-","-","-",FR848288.1,"-","-","-","-","-","-","-","-",
"992888-Gymnocalycium calochlorum",FR821492.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848289.1,"-","-","-","-","-","-","-","-",
"992889-Gymnocalycium pugionacanthum",FR821486.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848296.1,"-","-","-","-","-","-","-","-",
"992890-Gymnocalycium stenopleurum",FR821488.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848298.1,"-","-","-","-","-","-","-","-",
"762158-Gymnocalycium monvillei",FR821499.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848309.1,"-","-","-","-","-","-","-","-",
"762118-Gymnocalycium capillense",FR821504.1,"-",FR667136.1,"-","-","-","-","-","-","-","-","-","-",FR848314.1,"-","-","-",HQ188350.1,"-","-","-","-",
"762120-Gymnocalycium castellanosii",FR821508.1,"-","-","-","-","-","-","-","-","-","-","-","-",FR848318.1,"-","-","-",HQ188331.1,"-","-","-","-",
"432489-Gymnocalycium andreae",FR821512.1,JQ779810.1,FR667150.1,"-","-",JQ779512.1,"-","-","-","-","-","-","-",FR848322.1,"-","-","-","-","-","-","-","-",
"722838-Rhipsalis oblonga",FR853113.1,FN673586.1,"-",JF700635.1,JF700732.1,"-","-","-","-",JF700684.1,"-","-","-","-",FR853303.1,"-","-","-","-","-","-","-",
"722829-Rhipsalis juengeri",FR853119.1,FN673606.1,"-",JF700653.1,JF700748.1,"-","-","-","-",JF700701.1,"-","-","-","-",FR853330.1,"-","-","-","-","-","-","-",
"1112733-Austrocylindropuntia floccosa",HE610906.1,"-","-","-","-","-","-",HE611441.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"106981-Austrocylindropuntia pachypus",HE610907.1,AF191659.1,"-","-","-","-","-",HE611376.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"106982-Austrocylindropuntia subulata",HE610908.1,AF191658.1,"-",AY851586.1,"-","-","-",AY875305.1,"-","-","-","-","-","-",AY875235.1,"-","-","-","-","-","-","-",
"154406-Austrocylindropuntia vestita",HE610909.1,"-","-","-",HQ872511.1,"-","-",HE611465.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112751-Cumulopuntia chichensis",HE610913.1,"-","-","-","-","-","-",HE611368.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112752-Cumulopuntia corotilla",HE610914.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
